Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,charcoal-pullover-hoodie-049,Charcoal Pullover Hoodie,Charcoal / Cotton fleece,Comfortable pullover hoodie with kangaroo pocket. Color: Charcoal. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,680,31,33,4,6109,IT,,Cotton fleece,,,,,clothing,TRUE,EXT-0049,,M,CHAPULHOO049-M,8930000000491,FALSE,TRUE,692,31,33,4,6109,IT,,Cotton fleece,56.5,67,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-pullover-hoodie-049,Charcoal Pullover Hoodie,Charcoal / Cotton fleece,Comfortable pullover hoodie with kangaroo pocket. Color: Charcoal. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,680,31,33,4,6109,IT,,Cotton fleece,,,,,clothing,TRUE,EXT-0049,,L,CHAPULHOO049-L,8930000000492,FALSE,TRUE,704,31,33,4,6109,IT,,Cotton fleece,58.0,69,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-pullover-hoodie-049,Charcoal Pullover Hoodie,Charcoal / Cotton fleece,Comfortable pullover hoodie with kangaroo pocket. Color: Charcoal. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,680,31,33,4,6109,IT,,Cotton fleece,,,,,clothing,TRUE,EXT-0049,,XL,CHAPULHOO049-XL,8930000000493,FALSE,TRUE,716,31,33,4,6109,IT,,Cotton fleece,59.5,71,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,cream-zip-hoodie-050,Cream Zip Hoodie,Cream / Cotton fleece,Full-zip hoodie built for layering and travel. Color: Cream. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,700,32,24,5,6109,DK,,Cotton fleece,,,,,clothing,TRUE,EXT-0050,,S,CREZIPHOO050-S,8930000000500,FALSE,TRUE,700,32,24,5,6109,DK,,Cotton fleece,59.0,70,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,cream-zip-hoodie-050,Cream Zip Hoodie,Cream / Cotton fleece,Full-zip hoodie built for layering and travel. Color: Cream. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,700,32,24,5,6109,DK,,Cotton fleece,,,,,clothing,TRUE,EXT-0050,,M,CREZIPHOO050-M,8930000000501,FALSE,TRUE,712,32,24,5,6109,DK,,Cotton fleece,60.5,72,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,cream-zip-hoodie-050,Cream Zip Hoodie,Cream / Cotton fleece,Full-zip hoodie built for layering and travel. Color: Cream. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,700,32,24,5,6109,DK,,Cotton fleece,,,,,clothing,TRUE,EXT-0050,,L,CREZIPHOO050-L,8930000000502,FALSE,TRUE,724,32,24,5,6109,DK,,Cotton fleece,62.0,74,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,cream-zip-hoodie-050,Cream Zip Hoodie,Cream / Cotton fleece,Full-zip hoodie built for layering and travel. Color: Cream. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,700,32,24,5,6109,DK,,Cotton fleece,,,,,clothing,TRUE,EXT-0050,,XL,CREZIPHOO050-XL,8930000000503,FALSE,TRUE,736,32,24,5,6109,DK,,Cotton fleece,63.5,76,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,black-lightweight-hoodie-051,Black Lightweight Hoodie,Black / French terry,Light hoodie for transitional weather. Color: Black. Made from french terry. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,580,33,25,6,6109,VN,,French terry,,,,,clothing,TRUE,EXT-0051,,S,BLALIGHOO051-S,8930000000510,FALSE,TRUE,580,33,25,6,6109,VN,,French terry,50.0,60,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,black-lightweight-hoodie-051,Black Lightweight Hoodie,Black / French terry,Light hoodie for transitional weather. Color: Black. Made from french terry. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,580,33,25,6,6109,VN,,French terry,,,,,clothing,TRUE,EXT-0051,,M,BLALIGHOO051-M,8930000000511,FALSE,TRUE,592,33,25,6,6109,VN,,French terry,51.5,62,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,black-lightweight-hoodie-051,Black Lightweight Hoodie,Black / French terry,Light hoodie for transitional weather. Color: Black. Made from french terry. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,580,33,25,6,6109,VN,,French terry,,,,,clothing,TRUE,EXT-0051,,L,BLALIGHOO051-L,8930000000512,FALSE,TRUE,604,33,25,6,6109,VN,,French terry,53.0,64,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,black-lightweight-hoodie-051,Black Lightweight Hoodie,Black / French terry,Light hoodie for transitional weather. Color: Black. Made from french terry. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,580,33,25,6,6109,VN,,French terry,,,,,clothing,TRUE,EXT-0051,,XL,BLALIGHOO051-XL,8930000000513,FALSE,TRUE,616,33,25,6,6109,VN,,French terry,54.5,66,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,white-joggers-052,White Joggers,White / Cotton fleece,Relaxed joggers with elastic waistband and cuffs. Color: White. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,520,34,26,3,6109,PT,,Cotton fleece,,,,,clothing,TRUE,EXT-0052,,S,WHIJOG052-S,8930000000520,FALSE,TRUE,520,34,26,3,6109,PT,,Cotton fleece,42.0,50,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,white-joggers-052,White Joggers,White / Cotton fleece,Relaxed joggers with elastic waistband and cuffs. Color: White. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,520,34,26,3,6109,PT,,Cotton fleece,,,,,clothing,TRUE,EXT-0052,,M,WHIJOG052-M,8930000000521,FALSE,TRUE,532,34,26,3,6109,PT,,Cotton fleece,43.5,52,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,white-joggers-052,White Joggers,White / Cotton fleece,Relaxed joggers with elastic waistband and cuffs. Color: White. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,520,34,26,3,6109,PT,,Cotton fleece,,,,,clothing,TRUE,EXT-0052,,L,WHIJOG052-L,8930000000522,FALSE,TRUE,544,34,26,3,6109,PT,,Cotton fleece,45.0,54,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,white-joggers-052,White Joggers,White / Cotton fleece,Relaxed joggers with elastic waistband and cuffs. Color: White. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,520,34,26,3,6109,PT,,Cotton fleece,,,,,clothing,TRUE,EXT-0052,,XL,WHIJOG052-XL,8930000000523,FALSE,TRUE,556,34,26,3,6109,PT,,Cotton fleece,46.5,56,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,navy-sweatpants-053,Navy Sweatpants,Navy / Cotton fleece,Classic sweatpants with a soft brushed interior. Color: Navy. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,540,35,27,4,6109,TR,,Cotton fleece,,,,,clothing,TRUE,EXT-0053,,S,NAVSWE053-S,8930000000530,FALSE,TRUE,540,35,27,4,6109,TR,,Cotton fleece,40.0,48,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,navy-sweatpants-053,Navy Sweatpants,Navy / Cotton fleece,Classic sweatpants with a soft brushed interior. Color: Navy. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,540,35,27,4,6109,TR,,Cotton fleece,,,,,clothing,TRUE,EXT-0053,,M,NAVSWE053-M,8930000000531,FALSE,TRUE,552,35,27,4,6109,TR,,Cotton fleece,41.5,50,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,navy-sweatpants-053,Navy Sweatpants,Navy / Cotton fleece,Classic sweatpants with a soft brushed interior. Color: Navy. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,540,35,27,4,6109,TR,,Cotton fleece,,,,,clothing,TRUE,EXT-0053,,L,NAVSWE053-L,8930000000532,FALSE,TRUE,564,35,27,4,6109,TR,,Cotton fleece,43.0,52,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,navy-sweatpants-053,Navy Sweatpants,Navy / Cotton fleece,Classic sweatpants with a soft brushed interior. Color: Navy. Made from cotton fleece. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,540,35,27,4,6109,TR,,Cotton fleece,,,,,clothing,TRUE,EXT-0053,,XL,NAVSWE053-XL,8930000000533,FALSE,TRUE,576,35,27,4,6109,TR,,Cotton fleece,44.5,54,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,gray-relaxed-pants-054,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,36,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0054,,S,GRARELPAN054-S,8930000000540,FALSE,TRUE,500,36,28,5,6109,IT,,Cotton twill,49.0,58,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-relaxed-pants-054,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,36,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0054,,M,GRARELPAN054-M,8930000000541,FALSE,TRUE,512,36,28,5,6109,IT,,Cotton twill,50.5,60,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-relaxed-pants-054,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,36,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0054,,L,GRARELPAN054-L,8930000000542,FALSE,TRUE,524,36,28,5,6109,IT,,Cotton twill,52.0,62,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,gray-relaxed-pants-054,Gray Relaxed Pants,Gray / Cotton twill,Tapered cotton pants for everyday styling. Color: Gray. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,500,36,28,5,6109,IT,,Cotton twill,,,,,clothing,TRUE,EXT-0054,,XL,GRARELPAN054-XL,8930000000543,FALSE,TRUE,536,36,28,5,6109,IT,,Cotton twill,53.5,64,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,olive-lounge-pants-055,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,37,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0055,,S,OLILOUPAN055-S,8930000000550,FALSE,TRUE,470,37,29,6,6109,DK,,Cotton blend,38.0,46,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,olive-lounge-pants-055,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,37,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0055,,M,OLILOUPAN055-M,8930000000551,FALSE,TRUE,482,37,29,6,6109,DK,,Cotton blend,39.5,48,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,olive-lounge-pants-055,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,37,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0055,,L,OLILOUPAN055-L,8930000000552,FALSE,TRUE,494,37,29,6,6109,DK,,Cotton blend,41.0,50,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,olive-lounge-pants-055,Olive Lounge Pants,Olive / Cotton blend,Soft lounge pants made for comfort at home or travel. Color: Olive. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,470,37,29,6,6109,DK,,Cotton blend,,,,,clothing,TRUE,EXT-0055,,XL,OLILOUPAN055-XL,8930000000553,FALSE,TRUE,506,37,29,6,6109,DK,,Cotton blend,42.5,52,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png
,stone-training-shorts-056,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,38,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0056,,S,STOTRASHO056-S,8930000000560,FALSE,TRUE,280,38,30,3,6109,VN,,Cotton blend,24.0,30,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,stone-training-shorts-056,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,38,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0056,,M,STOTRASHO056-M,8930000000561,FALSE,TRUE,292,38,30,3,6109,VN,,Cotton blend,25.5,32,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,stone-training-shorts-056,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,38,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0056,,L,STOTRASHO056-L,8930000000562,FALSE,TRUE,304,38,30,3,6109,VN,,Cotton blend,27.0,34,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,stone-training-shorts-056,Stone Training Shorts,Stone / Cotton blend,Lightweight shorts with an easy elastic waist. Color: Stone. Made from cotton blend. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,280,38,30,3,6109,VN,,Cotton blend,,,,,clothing,TRUE,EXT-0056,,XL,STOTRASHO056-XL,8930000000563,FALSE,TRUE,316,38,30,3,6109,VN,,Cotton blend,28.5,36,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png
,burgundy-lounge-shorts-057,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,39,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0057,,S,BURLOUSHO057-S,8930000000570,FALSE,TRUE,260,39,31,4,6109,PT,,Cotton,22.0,28,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,burgundy-lounge-shorts-057,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,39,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0057,,M,BURLOUSHO057-M,8930000000571,FALSE,TRUE,272,39,31,4,6109,PT,,Cotton,23.5,30,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,burgundy-lounge-shorts-057,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,39,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0057,,L,BURLOUSHO057-L,8930000000572,FALSE,TRUE,284,39,31,4,6109,PT,,Cotton,25.0,32,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,burgundy-lounge-shorts-057,Burgundy Lounge Shorts,Burgundy / Cotton,Casual pull-on shorts for weekends and warm days. Color: Burgundy. Made from cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,260,39,31,4,6109,PT,,Cotton,,,,,clothing,TRUE,EXT-0057,,XL,BURLOUSHO057-XL,8930000000573,FALSE,TRUE,296,39,31,4,6109,PT,,Cotton,26.5,34,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png
,forest-chino-shorts-058,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,40,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0058,,S,FORCHISHO058-S,8930000000580,FALSE,TRUE,300,40,32,5,6109,TR,,Cotton twill,32.0,38,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,forest-chino-shorts-058,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,40,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0058,,M,FORCHISHO058-M,8930000000581,FALSE,TRUE,312,40,32,5,6109,TR,,Cotton twill,33.5,40,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,forest-chino-shorts-058,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,40,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0058,,L,FORCHISHO058-L,8930000000582,FALSE,TRUE,324,40,32,5,6109,TR,,Cotton twill,35.0,42,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,forest-chino-shorts-058,Forest Chino Shorts,Forest / Cotton twill,Clean cotton shorts with a simple tailored shape. Color: Forest. Made from cotton twill. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,300,40,32,5,6109,TR,,Cotton twill,,,,,clothing,TRUE,EXT-0058,,XL,FORCHISHO058-XL,8930000000583,FALSE,TRUE,336,40,32,5,6109,TR,,Cotton twill,36.5,44,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png
,charcoal-rib-tank-059,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,41,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0059,,S,CHARIBTAN059-S,8930000000590,FALSE,TRUE,220,41,33,6,6109,IT,,Rib cotton,18.0,24,Size,S,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-rib-tank-059,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,41,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0059,,M,CHARIBTAN059-M,8930000000591,FALSE,TRUE,232,41,33,6,6109,IT,,Rib cotton,19.5,26,Size,M,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-rib-tank-059,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,41,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0059,,L,CHARIBTAN059-L,8930000000592,FALSE,TRUE,244,41,33,6,6109,IT,,Rib cotton,21.0,28,Size,L,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
,charcoal-rib-tank-059,Charcoal Rib Tank,Charcoal / Rib cotton,Sleeveless rib tank for warm weather layering. Color: Charcoal. Made from rib cotton. Designed for modern everyday outfits.,published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,220,41,33,6,6109,IT,,Rib cotton,,,,,clothing,TRUE,EXT-0059,,XL,CHARIBTAN059-XL,8930000000593,FALSE,TRUE,256,41,33,6,6109,IT,,Rib cotton,22.5,30,Size,XL,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png
