index,expected_intent,text,conversation_id,guest_id,ok,actual_lex_intent,resolved_intent,resolution_source,search_status,current_product_name,current_order_code,duration_ms,message_preview,error
129,WarrantyPolicyIntent,lỗi phần cứng xử lý thế nào,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,ComplaintIntent,complaint,lex,aftercare_handoff,,,327.88,Mình sẽ chuyển nhân viên để ghi nhận khiếu nại. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
130,WarrantyPolicyIntent,bảo hành ở đâu,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,WarrantyClaimIntent,warranty_policy,local_nlu,warranty_policy,,,962.01,"Các điện thoại demo đang được bảo hành 12 tháng. Chính sách đổi trả: - Hỗ trợ đổi trả trong 7 ngày nếu máy lỗi, giao sai màu/phiên bản, hoặc hư hỏng khi vận chuyển. - Máy còn nguyên seal có thể được xem xét đổi trả theo điều kiện của shop. ",
131,WarrantyPolicyIntent,được bảo hành chính hãng không,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,WarrantyPolicyIntent,warranty_policy,lex,warranty_policy,,,337.43,"Các điện thoại demo đang được bảo hành 12 tháng. Chính sách đổi trả: - Hỗ trợ đổi trả trong 7 ngày nếu máy lỗi, giao sai màu/phiên bản, hoặc hư hỏng khi vận chuyển. - Máy còn nguyên seal có thể được xem xét đổi trả theo điều kiện của shop. ",
132,WarrantyClaimIntent,gửi bảo hành giúp mình,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,WarrantyClaimIntent,warranty_claim,lex,aftercare_handoff,,,347.13,Mình sẽ chuyển nhân viên để tiếp nhận yêu cầu bảo hành. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
133,WarrantyClaimIntent,máy bị lỗi rồi,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,ReturnRequestIntent,warranty_claim,local_nlu,aftercare_handoff,,,323.63,Mình sẽ chuyển nhân viên để tiếp nhận yêu cầu bảo hành. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
134,WarrantyClaimIntent,cần mang đi bảo hành,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,WarrantyClaimIntent,warranty_policy,local_nlu,warranty_policy,,,353.45,"Các điện thoại demo đang được bảo hành 12 tháng. Chính sách đổi trả: - Hỗ trợ đổi trả trong 7 ngày nếu máy lỗi, giao sai màu/phiên bản, hoặc hư hỏng khi vận chuyển. - Máy còn nguyên seal có thể được xem xét đổi trả theo điều kiện của shop. ",
135,WarrantyClaimIntent,tạo yêu cầu bảo hành,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,WarrantyPolicyIntent,warranty_policy,lex,warranty_policy,,,605.79,"Các điện thoại demo đang được bảo hành 12 tháng. Chính sách đổi trả: - Hỗ trợ đổi trả trong 7 ngày nếu máy lỗi, giao sai màu/phiên bản, hoặc hư hỏng khi vận chuyển. - Máy còn nguyên seal có thể được xem xét đổi trả theo điều kiện của shop. ",
136,WarrantyClaimIntent,bảo hành sản phẩm này,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,WarrantyClaimIntent,warranty_policy,local_nlu,warranty_policy,,,1121.62,"Các điện thoại demo đang được bảo hành 12 tháng. Chính sách đổi trả: - Hỗ trợ đổi trả trong 7 ngày nếu máy lỗi, giao sai màu/phiên bản, hoặc hư hỏng khi vận chuyển. - Máy còn nguyên seal có thể được xem xét đổi trả theo điều kiện của shop. ",
137,ComplaintIntent,mình muốn phản ánh,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,ComplaintIntent,complaint,lex,aftercare_handoff,,,293.69,Mình sẽ chuyển nhân viên để ghi nhận khiếu nại. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
138,ComplaintIntent,dịch vụ chán quá,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,ComplaintIntent,complaint,lex,aftercare_handoff,,,299.69,Mình sẽ chuyển nhân viên để ghi nhận khiếu nại. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
139,ComplaintIntent,giao hàng lâu vậy,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,ShippingPolicyIntent,shipping_policy,lex,shipping_policy,,,396.64,"Chính sách giao hàng của shop: - Giao hàng tiêu chuẩn: 2-3 ngày, phí 50.000 VNĐ. - Giao nhanh: trong ngày hoặc trong 24 giờ, phí 120.000 VNĐ. - Mã FREESHIP có thể miễn hoặc giảm phí vận chuyển nếu đơn đủ điều kiện. - Shop hỗ trợ giao hàng t",
140,ComplaintIntent,shop xử lý kiểu gì thế,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,ComplaintIntent,complaint,lex,aftercare_handoff,,,366.75,Mình sẽ chuyển nhân viên để ghi nhận khiếu nại. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
141,ComplaintIntent,tôi không hài lòng,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,ShippingPolicyIntent,shipping_policy,lex,shipping_policy,,,319.33,"Chính sách giao hàng của shop: - Giao hàng tiêu chuẩn: 2-3 ngày, phí 50.000 VNĐ. - Giao nhanh: trong ngày hoặc trong 24 giờ, phí 120.000 VNĐ. - Mã FREESHIP có thể miễn hoặc giảm phí vận chuyển nếu đơn đủ điều kiện. - Shop hỗ trợ giao hàng t",
142,GreetingIntent,hi,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,OrderDetailIntent,order_detail,lex,missing_order_code,,,625.34,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
143,GreetingIntent,alo shop,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,OrderDetailIntent,order_detail,lex,missing_order_code,,,274.6,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
144,GreetingIntent,chào shop nha,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,GreetingIntent,greeting,lex,missing_order_code,,,1368.27,"Medusan xin chào! Bạn cần hỗ trợ tư vấn sản phẩm hay hỏi về khuyến mãi không? (Bạn có thể gõ /h để gặp nhân viên, hoặc /b để gọi lại bot)",
145,GreetingIntent,xin chào bạn,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,GreetingIntent,greeting,lex,missing_order_code,,,369.29,"Xin chào! Mình là Medusan, trợ lý ảo của shop. Mình có thể giúp gì cho bạn hôm nay? (Bạn có thể gõ /h để gặp nhân viên, hoặc /b để gọi lại bot)",
146,GreetingIntent,hello shop,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,OrderDetailIntent,order_detail,lex,missing_order_code,,,303.82,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
147,StoreInfoIntent,cửa hàng ở đâu,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,StoreInfoIntent,store_info,lex,store_info,,,328.73,"Thông tin cửa hàng: - Website: https://store.itup.id.vn - Hỗ trợ online: 8:00-22:00 hằng ngày. - Bạn có thể đặt hàng trực tiếp trên website hoặc nhắn /h để gặp nhân viên. - Với yêu cầu cần xác minh tài khoản, shop sẽ cần bạn đăng nhập trước",
148,StoreInfoIntent,có chi nhánh nào không,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,PaymentMethodIntent,payment_method,lex,payment_installment_policy,,,294.53,Shop hỗ trợ các phương thức thanh toán: - COD khi nhận hàng. - Chuyển khoản ngân hàng. - Ví điện tử/Momo/VNPAY nếu checkout đang bật cổng thanh toán tương ứng. - Thẻ tín dụng và trả góp tuỳ chương trình tại thời điểm đặt hàng. Bạn có thể th,
149,StoreInfoIntent,mấy giờ mở cửa,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,StoreInfoIntent,store_info,lex,store_info,,,254.89,"Thông tin cửa hàng: - Website: https://store.itup.id.vn - Hỗ trợ online: 8:00-22:00 hằng ngày. - Bạn có thể đặt hàng trực tiếp trên website hoặc nhắn /h để gặp nhân viên. - Với yêu cầu cần xác minh tài khoản, shop sẽ cần bạn đăng nhập trước",
150,StoreInfoIntent,địa chỉ shop là gì,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,StoreInfoIntent,store_info,lex,store_info,,,681.2,"Thông tin cửa hàng: - Website: https://store.itup.id.vn - Hỗ trợ online: 8:00-22:00 hằng ngày. - Bạn có thể đặt hàng trực tiếp trên website hoặc nhắn /h để gặp nhân viên. - Với yêu cầu cần xác minh tài khoản, shop sẽ cần bạn đăng nhập trước",
151,StoreInfoIntent,cuối tuần có mở không,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,StoreInfoIntent,store_info,lex,store_info,,,360.39,"Thông tin cửa hàng: - Website: https://store.itup.id.vn - Hỗ trợ online: 8:00-22:00 hằng ngày. - Bạn có thể đặt hàng trực tiếp trên website hoặc nhắn /h để gặp nhân viên. - Với yêu cầu cần xác minh tài khoản, shop sẽ cần bạn đăng nhập trước",
152,HumanHandoffIntent,cho gặp nhân viên,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,HumanHandoffIntent,human_handover,lex,human_handover,,,1322.36,Mình sẽ chuyển bạn sang nhân viên hỗ trợ. Bạn có thể để lại số điện thoại hoặc email để shop liên hệ lại nhé.,
153,HumanHandoffIntent,chuyển mình sang tư vấn viên,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,HumanHandoffIntent,human_handover,lex,human_handover,,,286.84,Mình sẽ chuyển bạn sang nhân viên hỗ trợ. Bạn có thể để lại số điện thoại hoặc email để shop liên hệ lại nhé.,
154,HumanHandoffIntent,nói chuyện với người thật,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,HumanHandoffIntent,human_handover,lex,human_handover,,,322.69,Mình sẽ chuyển bạn sang nhân viên hỗ trợ. Bạn có thể để lại số điện thoại hoặc email để shop liên hệ lại nhé.,
155,HumanHandoffIntent,cần hỗ trợ trực tiếp,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,InstallmentIntent,human_handover,local_nlu,human_handover,,,280.14,Mình sẽ chuyển bạn sang nhân viên hỗ trợ. Bạn có thể để lại số điện thoại hoặc email để shop liên hệ lại nhé.,
156,HumanHandoffIntent,gặp CSKH,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,FallbackIntent,fallback,gemini,fallback,,,2234.85,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
157,FallbackIntent,kể chuyện ma đi,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,True,HumanHandoffIntent,fallback,local_nlu,fallback,,,301.45,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
158,FallbackIntent,thời tiết hôm nay thế nào,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,ProductCameraIntent,product_camera,lex,product_camera,,,536.01,"Gợi ý sản phẩm  Dựa trên nhu cầu của bạn, mình gợi ý các sản phẩm này: - iPhone 17: 22.990.000 VNĐ - Ưu đãi: Chưa có chương trình khuyến mãi - iPhone 15: 15.990.000 VNĐ - Ưu đãi: Chưa có chương trình khuyến mãi - Samsung Galaxy S26 Plus: 25",
159,FallbackIntent,ai là tổng thống mỹ,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,GreetingIntent,greeting,lex,product_camera,,,328.78,"Hi bạn, mình là trợ lý Medusan. Mình có thể hỗ trợ bạn tra giá, kiểm tra tồn kho hoặc trạng thái đơn hàng nhé! (Bạn có thể gõ /h để gặp nhân viên, hoặc /b để gọi lại bot)",
160,FallbackIntent,hướng dẫn nấu bún bò,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,OrderCancelIntent,order_cancel,lex,aftercare_handoff,,,295.71,Mình sẽ chuyển nhân viên để kiểm tra điều kiện huỷ đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
161,FallbackIntent,viết code python cho tôi,conv_lex_smoke_20260614T013900Z,guest_lex_smoke_20260614T013900Z,False,ProductGamingIntent,payment_method,local_nlu,payment_installment_policy,,,365.72,Shop hỗ trợ các phương thức thanh toán: - COD khi nhận hàng. - Chuyển khoản ngân hàng. - Ví điện tử/Momo/VNPAY nếu checkout đang bật cổng thanh toán tương ứng. - Thẻ tín dụng và trả góp tuỳ chương trình tại thời điểm đặt hàng. Bạn có thể th,
